id,title,tags
278604.0,"Family Guy Presents: Something, Something, Something, Dark Side","FamilyGuyPresentsCollection Animation Comedy ScienceFiction The sequel to the Star Wars parody ""Blue Harvest"" Retells the story of Star Wars Episode V: The Empire Strikes Back as ""Blue Harvest"" did with Star Wars Episode IV: A New Hope recasting characters from Family Guy into roles from the film SethMacFarlane AlexBorstein SethGreen DominicPolcino"
278924.0,Mechanic: Resurrection,MechanicCollection Action Crime Thriller Arthur Bishop thought he had put his murderous past behind him when his most formidable foe kidnaps the love of his life Now he is forced to travel the globe to complete three impossible assassinations and do what he does best make them look like accidents JasonStatham JessicaAlba TommyLeeJones DennisGansel
279229.0,Sapphire Blue,GwendolynShepherdCollection Adventure Family Fantasy Gwen has just discovered that she's the final member of the secret time-traveling Circle of Twelve Now she has to juggle with constant trips to the past her relationships with Gideon and figuring out dark secrets surrounding the Circle MariaEhrich JannisNiewöhner JosefinePreuß FelixFuchssteiner KatharinaSchöde
280092.0,Insidious: Chapter 3,InsidiousCollection Drama Horror Thriller A twisted new tale of terror begins for a teenage girl and her family predating the haunting of the Lambert family in the earlier movies and revealing more mysteries of the otherworldly realm The Further DermotMulroney StefanieScott LinShaye LeighWhannell
281338.0,War for the Planet of the Apes,PlanetoftheApes(Reboot)Collection Drama ScienceFiction War Caesar and his apes are forced into a deadly conflict with an army of humans led by a ruthless Colonel After the apes suffer unimaginable losses Caesar wrestles with his darker instincts and begins his own mythic quest to avenge his kind As the journey finally brings them face to face Caesar and the Colonel are pitted against each other in an epic battle that will determine the fate of both their species and the future of the planet AndySerkis WoodyHarrelson SteveZahn MattReeves
283445.0,Sinister 2,SinisterCollection Horror A young mother and her twin sons move into a rural house that's marked for death ShannynSossamon JamesRansone RobertDanielSloan CiaranFoy
283536.0,Ned Rifle,HenryFoolCollection Drama Henry and Fay's son Ned sets out to find and kill his father for destroying his mother's life But his aims are frustrated by the troublesome Susan whose connection to Henry predates even his arrival in the lives of the Grim family AubreyPlaza ParkerPosey LiamAiken HalHartley
283995.0,Guardians of the Galaxy Vol. 2,GuardiansoftheGalaxyCollection Action Adventure Comedy ScienceFiction The Guardians must fight to keep their newfound family together as they unravel the mysteries of Peter Quill's true parentage ChrisPratt ZoeSaldana DaveBautista JamesGunn
286548.0,TEKKEN: Kazuya's Revenge,TekkenCollection Action A young man Kazuya Mishima wakes up alone in an unfamiliar hotel room without any recollection of who he is or how he got there He is tormented by flashes of his past and by the face of an ominous stranger The next thing he knows Kazuya is ambushed and kidnapped by an underground crime organization and soon after turned into a ruthless assassin During a mission to assassinate a man named Brian Fury Kazuya finds that his target harbors clues to his true identity With the help of Fury and a female assassin Kazuya follows the clues leading him to the lab of his reoccurring flashbacks Here he will finally confront his past and the ominous man of his nightmares - Heihachi Mishima face the ultimate betrayal and Ieam the truth about who and what he really is TEKKEN 2: KAZUYA’S REVENGE is non-stop action from the first scene to the last KaneKosugi Cary-HiroyukiTagawa GaryDaniels WychKaosayananda
287948.0,The Transporter Refueled,TheTransporterCollection Thriller Action Crime The fast-paced action movie is again set in the criminal underworld in France where Frank Martin is known as The Transporter because he is the best driver and mercenary money can buy In this installment he meets Anna and they attempt to take down a group of ruthless Russian human traffickers who also have kidnapped Frank’s father EdSkrein RayStevenson LoanChabanol CamilleDelamarre
288158.0,The Woman in Black 2: Angel of Death,TheWomaninBlackCollection Thriller Horror Drama 40 years after the first haunting at Eel Marsh House a group of children evacuated from WWII London arrive awakening the house's darkest inhabitant HelenMcCrory JeremyIrvine PhoebeFox TomHarper
289239.0,Mostly Ghostly: Have You Met My Ghoulfriend?,MostlyGhostlyCollection Family Fantasy Horror Bella Thorne Madison Pettis and Ryan Ochoa lead an ensemble cast in this spook-tacular adventure with new ghosts new thrills and the return of some old friends Max (Ochoa) only has eyes for Cammy (Thorne) the smart popular redhead at school When Max finally scores a date with Cammy on Halloween Phears an evil ghost with plans on taking over the world unleashes his ghouls and things go haywire With the help of his ghostly pals Tara and Nicky can Max thwart Phears' evil plot help reunite his ghost friends with their long-lost parents and still make his date with Cammy on Halloween? RL Stine's Mostly Ghostly: Have You Met My Ghoulfriend? is a frightful family delight! RyanOchoa EricAllanKramer CalumWorthy PeterHewitt
290595.0,The Huntsman: Winter's War,TheHuntsmanCollection Action Adventure Drama As two evil sisters prepare to conquer the land two renegades—Eric the Huntsman who aided Snow White in defeating Ravenna in Snowwhite and the Huntsman and his forbidden lover Sara—set out to stop them ChrisHemsworth CharlizeTheron EmilyBlunt CedricNicolas-Troyan
290729.0,Sniper: Legacy,SniperCollection Thriller Action A rogue gunman is assassinating high-ranking military officers one by one When Gunnery Sgt Brandon Beckett is informed his father legendary shooter Thomas Beckett has been killed Brandon springs into action to take out the perpetrator But when his father rescues him from an ambush Brandon realizes he's a pawn being played by his superiors to draw out the killer It's up to the two men bound by blood to bring an end to the carnage TomBerenger ChadMichaelCollins DennisHaysbert DonMichaelPaul
291805.0,Now You See Me 2,NowYouSeeMeCollection Action Adventure Comedy Crime Mystery Thriller One year after outwitting the FBI and winning the public’s adulation with their mind-bending spectacles the Four Horsemen resurface only to find themselves face to face with a new enemy who enlists them to pull off their most dangerous heist yet JesseEisenberg WoodyHarrelson MarkRuffalo JonMChu
293572.0,The Houses October Built,TheHousesOctoberBuiltCollection Thriller Horror Beneath the fake blood and cheap masks of countless haunted house attractions across the country there are whispers of truly terrifying alternatives Looking to find an authentic blood-curdling good fright for Halloween five friends set off on a road trip in an RV to track down these underground Haunts Just when their search seems to reach a dead end strange and disturbing things start happening and it becomes clear that the Haunt has come to them… BrandySchaefer ZackAndrews BobbyRoe BobbyRoe
293660.0,Deadpool,DeadpoolCollection Action Adventure Comedy Deadpool tells the origin story of former Special Forces operative turned mercenary Wade Wilson who after being subjected to a rogue experiment that leaves him with accelerated healing powers adopts the alter ego Deadpool Armed with his new abilities and a dark twisted sense of humor Deadpool hunts down the man who nearly destroyed his life RyanReynolds MorenaBaccarin EdSkrein TimMiller
293771.0,Dead Rising: Watchtower,DeadRisingCollection Horror ScienceFiction Based on the game Dead Rising takes place during a large-scale zombie outbreak When a mandatory government vaccine fails to stop the infection from spreading the four leads must evade infection while also pursuing the root of the epidemic with all signs pointing to a government conspiracy JesseMetcalfe MeghanOry KeeganConnorTracy ZachLipovsky
294254.0,Maze Runner: The Scorch Trials,TheMazeRunnerCollection Action Thomas and his fellow Gladers face their greatest challenge yet: searching for clues about the mysterious and powerful organization known as WCKD Their journey takes them to the Scorch a desolate landscape filled with unimaginable obstacles Teaming up with resistance fighters the Gladers take on WCKD’s vastly superior forces and uncover its shocking plans for them all DylanO'Brien KayaScodelario ThomasBrodie-Sangster WesBall
294562.0,Lavalantula,LavalantulaCollection Horror ScienceFiction Thriller Giant lava breathing tarantulas – Lavalantulas – erupt out of ancient volcanos in the Santa Monica Mountains raining death and destruction upon Los Angeles With the City of Angels on the verge of incineration only a washed up ‘90s action hero actor stands in the way of this monstrous swarm of bloodthirsty creatures who burn their victims alive SteveGuttenberg NiaPeeples PatrickRenna MikeMendez
